what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437635016920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635021058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635023449
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437635023460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635037303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635037731
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437635037740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437635048197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437635052988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437635059969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437635062826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635074218
